frame,kernel,time_ms
0,add_source,0.303552
0,add_source,0.283168
0,project_div,0.374720
0,project_grad,0.585088
0,advect,0.283104
0,advect,0.282752
0,project_div,0.373952
0,project_grad,0.584128
0,add_source,0.282656
0,advect,0.372992
0,add_source,0.279488
0,advect,0.372800
0,add_source,0.281888
0,advect,0.372800
1,decay,1.486496
1,clear_sources,0.450656
1,toRGBA,0.380000
1,add_source,0.299456
1,add_source,0.285248
1,project_div,0.374624
1,project_grad,0.582752
1,advect,0.283232
1,advect,0.283360
1,project_div,0.373504
1,project_grad,0.580256
1,add_source,0.282624
1,advect,0.373056
1,add_source,0.280896
1,advect,0.372928
1,add_source,0.281248
1,advect,0.372224
2,decay,1.479072
2,clear_sources,0.449920
2,toRGBA,0.369248
2,add_source,0.299424
2,add_source,0.282176
2,project_div,0.375520
2,project_grad,0.579072
2,advect,0.282528
2,advect,0.282304
2,project_div,0.373344
2,project_grad,0.581792
2,add_source,0.281344
2,advect,0.372576
2,add_source,0.281312
2,advect,0.372416
2,add_source,0.282048
2,advect,0.372256
3,decay,1.483648
3,clear_sources,0.449792
3,toRGBA,0.369760
3,add_source,0.297920
3,add_source,0.282944
3,project_div,0.375168
3,project_grad,0.586016
3,advect,0.282496
3,advect,0.282272
3,project_div,0.373184
3,project_grad,0.583424
3,add_source,0.281664
3,advect,0.372448
3,add_source,0.281568
3,advect,0.372288
3,add_source,0.280416
3,advect,0.372064
4,decay,1.477216
4,clear_sources,0.451008
4,toRGBA,0.369088
4,add_source,0.298080
4,add_source,0.284256
4,project_div,0.375072
4,project_grad,0.579424
4,advect,0.282432
4,advect,0.282048
4,project_div,0.374560
4,project_grad,0.586784
4,add_source,0.281344
4,advect,0.372896
4,add_source,0.282976
4,advect,0.372416
4,add_source,0.280224
4,advect,0.372352
5,decay,1.474752
5,clear_sources,0.450016
5,toRGBA,0.369120
5,add_source,0.298816
5,add_source,0.283360
5,project_div,0.375424
5,project_grad,0.572736
5,advect,0.281536
5,advect,0.282112
5,project_div,0.373120
5,project_grad,0.572384
5,add_source,0.279968
5,advect,0.372352
5,add_source,0.282720
5,advect,0.371872
5,add_source,0.280832
5,advect,0.372160
6,decay,1.472384
6,clear_sources,0.450016
6,toRGBA,0.368800
6,add_source,0.295584
6,add_source,0.285920
6,project_div,0.375488
6,project_grad,0.582208
6,advect,0.282112
6,advect,0.284224
6,project_div,0.372512
6,project_grad,0.582240
6,add_source,0.283040
6,advect,0.372192
6,add_source,0.281472
6,advect,0.372192
6,add_source,0.282048
6,advect,0.372032
7,decay,1.475008
7,clear_sources,0.450400
7,toRGBA,0.369568
7,add_source,0.300576
7,add_source,0.282336
7,project_div,0.374976
7,project_grad,0.577280
7,advect,0.281376
7,advect,0.281088
7,project_div,0.373920
7,project_grad,0.576896
7,add_source,0.279264
7,advect,0.371552
7,add_source,0.282400
7,advect,0.371776
7,add_source,0.280224
7,advect,0.371904
8,decay,1.473216
8,clear_sources,0.450880
8,toRGBA,0.369120
8,add_source,0.296064
8,add_source,0.284480
8,project_div,0.375168
8,project_grad,0.570912
8,advect,0.281280
8,advect,0.281216
8,project_div,0.374112
8,project_grad,0.579968
8,add_source,0.283712
8,advect,0.372256
8,add_source,0.282848
8,advect,0.372128
8,add_source,0.282208
8,advect,0.372288
9,decay,1.470720
9,clear_sources,0.450432
9,toRGBA,0.368224
9,add_source,0.298144
9,add_source,0.282912
9,project_div,0.374176
9,project_grad,0.573856
9,advect,0.281472
9,advect,0.281632
9,project_div,0.373984
9,project_grad,0.576992
9,add_source,0.281536
9,advect,0.371904
9,add_source,0.281440
9,advect,0.371584
9,add_source,0.281792
9,advect,0.372096
10,decay,1.476320
10,clear_sources,0.449824
10,toRGBA,0.369184
10,add_source,0.295552
10,add_source,0.282336
10,project_div,0.375264
10,project_grad,0.576672
10,advect,0.281152
10,advect,0.281728
10,project_div,0.372608
10,project_grad,0.579520
10,add_source,0.280832
10,advect,0.371744
10,add_source,0.282080
10,advect,0.371552
10,add_source,0.283232
10,advect,0.371840
11,decay,1.471968
11,clear_sources,0.449664
11,toRGBA,0.369152
11,add_source,0.294784
11,add_source,0.282624
11,project_div,0.375296
11,project_grad,0.573824
11,advect,0.281376
11,advect,0.281216
11,project_div,0.374176
11,project_grad,0.578944
11,add_source,0.282048
11,advect,0.372256
11,add_source,0.280928
11,advect,0.372352
11,add_source,0.280800
11,advect,0.372128
12,decay,1.472480
12,clear_sources,0.450464
12,toRGBA,0.368448
12,add_source,0.292640
12,add_source,0.283232
12,project_div,0.374336
12,project_grad,0.577792
12,advect,0.281536
12,advect,0.281120
12,project_div,0.373536
12,project_grad,0.578496
12,add_source,0.281088
12,advect,0.372704
12,add_source,0.281536
12,advect,0.371936
12,add_source,0.280160
12,advect,0.372096
13,decay,1.475296
13,clear_sources,0.450048
13,toRGBA,0.368256
13,add_source,0.295200
13,add_source,0.282496
13,project_div,0.374112
13,project_grad,0.575488
13,advect,0.282144
13,advect,0.281248
13,project_div,0.373248
13,project_grad,0.574368
13,add_source,0.283008
13,advect,0.371648
13,add_source,0.281024
13,advect,0.371680
13,add_source,0.280832
13,advect,0.371936
14,decay,1.473344
14,clear_sources,0.449920
14,toRGBA,0.369120
14,add_source,0.296896
14,add_source,0.282848
14,project_div,0.374400
14,project_grad,0.573024
14,advect,0.281312
14,advect,0.281184
14,project_div,0.372928
14,project_grad,0.575552
14,add_source,0.281920
14,advect,0.371808
14,add_source,0.283168
14,advect,0.372288
14,add_source,0.281664
14,advect,0.372096
15,decay,1.476672
15,clear_sources,0.449920
15,toRGBA,0.368352
15,add_source,0.294432
15,add_source,0.282144
15,project_div,0.374720
15,project_grad,0.580128
15,advect,0.281376
15,advect,0.281472
15,project_div,0.373024
15,project_grad,0.578656
15,add_source,0.280800
15,advect,0.372288
15,add_source,0.280160
15,advect,0.372128
15,add_source,0.281088
15,advect,0.371776
16,decay,1.478944
16,clear_sources,0.450848
16,toRGBA,0.369632
16,add_source,0.299520
16,add_source,0.283072
16,project_div,0.374784
16,project_grad,0.578400
16,advect,0.281280
16,advect,0.281280
16,project_div,0.373664
16,project_grad,0.577824
16,add_source,0.281056
16,advect,0.371648
16,add_source,0.280992
16,advect,0.372064
16,add_source,0.281760
16,advect,0.372000
17,decay,1.474816
17,clear_sources,0.452096
17,toRGBA,0.370048
17,add_source,0.299232
17,add_source,0.284096
17,project_div,0.374688
17,project_grad,0.577536
17,advect,0.281184
17,advect,0.281888
17,project_div,0.372480
17,project_grad,0.577344
17,add_source,0.281376
17,advect,0.371488
17,add_source,0.281632
17,advect,0.371680
17,add_source,0.279392
17,advect,0.371968
18,decay,1.470336
18,clear_sources,0.449728
18,toRGBA,0.368544
18,add_source,0.299648
18,add_source,0.283840
18,project_div,0.374464
18,project_grad,0.576000
18,advect,0.281024
18,advect,0.281280
18,project_div,0.373792
18,project_grad,0.576928
18,add_source,0.282720
18,advect,0.371904
18,add_source,0.280672
18,advect,0.372224
18,add_source,0.279872
18,advect,0.372000
19,decay,1.474848
19,clear_sources,0.450240
19,toRGBA,0.369248
19,splat,0.021920
19,add_source,0.283328
19,add_source,0.283296
19,project_div,0.374720
19,project_grad,0.574656
19,advect,0.281472
19,advect,0.281184
19,project_div,0.372320
19,project_grad,0.576000
19,add_source,0.281632
19,advect,0.372032
19,add_source,0.281024
19,advect,0.372160
19,add_source,0.281696
19,advect,0.372096
20,decay,1.469120
20,clear_sources,0.450560
20,toRGBA,0.368480
20,splat,0.020352
20,add_source,0.282848
20,add_source,0.281856
20,project_div,0.374528
20,project_grad,0.577856
20,advect,0.281536
20,advect,0.281568
20,project_div,0.373248
20,project_grad,0.580192
20,add_source,0.281440
20,advect,0.371552
20,add_source,0.281056
20,advect,0.371552
20,add_source,0.280448
20,advect,0.371968
21,decay,1.469792
21,clear_sources,0.450112
21,toRGBA,0.368640
21,splat,0.022336
21,add_source,0.282528
21,add_source,0.283328
21,project_div,0.374720
21,project_grad,0.574208
21,advect,0.281184
21,advect,0.281056
21,project_div,0.372704
21,project_grad,0.581280
21,add_source,0.281088
21,advect,0.371552
21,add_source,0.281248
21,advect,0.372256
21,add_source,0.281184
21,advect,0.371808
22,decay,1.472800
22,clear_sources,0.449728
22,toRGBA,0.368512
22,splat,0.022368
22,add_source,0.283040
22,add_source,0.282176
22,project_div,0.374848
22,project_grad,0.575072
22,advect,0.281376
22,advect,0.281056
22,project_div,0.372288
22,project_grad,0.575040
22,add_source,0.282240
22,advect,0.371648
22,add_source,0.280416
22,advect,0.372064
22,add_source,0.281536
22,advect,0.371840
23,decay,1.469952
23,clear_sources,0.450528
23,toRGBA,0.369184
23,splat,0.020448
23,add_source,0.278944
23,add_source,0.284160
23,project_div,0.375040
23,project_grad,0.579648
23,advect,0.281728
23,advect,0.281088
23,project_div,0.373184
23,project_grad,0.579904
23,add_source,0.280256
23,advect,0.372416
23,add_source,0.280288
23,advect,0.372064
23,add_source,0.282240
23,advect,0.371840
24,decay,1.470176
24,clear_sources,0.450144
24,toRGBA,0.368288
24,splat,0.020064
24,add_source,0.283072
24,add_source,0.282624
24,project_div,0.375456
24,project_grad,0.577280
24,advect,0.281600
24,advect,0.281568
24,project_div,0.374400
24,project_grad,0.580128
24,add_source,0.281248
24,advect,0.372000
24,add_source,0.282144
24,advect,0.371744
24,add_source,0.281440
24,advect,0.371904
25,decay,1.473504
25,clear_sources,0.450560
25,toRGBA,0.368704
25,splat,0.026144
25,add_source,0.281792
25,add_source,0.282240
25,project_div,0.374880
25,project_grad,0.578048
25,advect,0.281504
25,advect,0.281600
25,project_div,0.373344
25,project_grad,0.573056
25,add_source,0.281088
25,advect,0.371712
25,add_source,0.282272
25,advect,0.371936
25,add_source,0.281280
25,advect,0.372000
26,decay,1.470368
26,clear_sources,0.449472
26,toRGBA,0.368256
26,splat,0.024096
26,add_source,0.281120
26,add_source,0.282816
26,project_div,0.374784
26,project_grad,0.577280
26,advect,0.281568
26,advect,0.281152
26,project_div,0.373760
26,project_grad,0.576000
26,add_source,0.282176
26,advect,0.372160
26,add_source,0.282208
26,advect,0.371936
26,add_source,0.280128
26,advect,0.371936
27,decay,1.474240
27,clear_sources,0.450624
27,toRGBA,0.369760
27,splat,0.022752
27,add_source,0.281984
27,add_source,0.282112
27,project_div,0.373920
27,project_grad,0.578432
27,advect,0.281440
27,advect,0.281440
27,project_div,0.373088
27,project_grad,0.578656
27,add_source,0.282176
27,advect,0.371936
27,add_source,0.282048
27,advect,0.371776
27,add_source,0.281216
27,advect,0.371936
28,decay,1.473120
28,clear_sources,0.449792
28,toRGBA,0.369024
28,splat,0.021792
28,add_source,0.288832
28,add_source,0.284800
28,project_div,0.375872
28,project_grad,0.578432
28,advect,0.281472
28,advect,0.281024
28,project_div,0.373056
28,project_grad,0.578304
28,add_source,0.283072
28,advect,0.371808
28,add_source,0.283040
28,advect,0.372352
28,add_source,0.280640
28,advect,0.372160
29,decay,1.476224
29,clear_sources,0.450272
29,toRGBA,0.369248
29,splat,0.019392
29,add_source,0.280960
29,add_source,0.282112
29,project_div,0.374240
29,project_grad,0.577024
29,advect,0.281568
29,advect,0.281440
29,project_div,0.373280
29,project_grad,0.579808
29,add_source,0.280864
29,advect,0.372192
29,add_source,0.281536
29,advect,0.372128
29,add_source,0.282496
29,advect,0.372128
30,decay,1.476736
30,clear_sources,0.450144
30,toRGBA,0.368832
30,splat,0.037760
30,add_source,0.283456
30,add_source,0.282752
30,project_div,0.374944
30,project_grad,0.575744
30,advect,0.281536
30,advect,0.281280
30,project_div,0.372800
30,project_grad,0.579680
30,add_source,0.280928
30,advect,0.371712
30,add_source,0.282592
30,advect,0.371648
30,add_source,0.283040
30,advect,0.372064
31,decay,1.471232
31,clear_sources,0.450176
31,toRGBA,0.368928
31,splat,0.022720
31,add_source,0.282464
31,add_source,0.284640
31,project_div,0.375232
31,project_grad,0.576032
31,advect,0.281760
31,advect,0.281408
31,project_div,0.373504
31,project_grad,0.576064
31,add_source,0.281056
31,advect,0.371680
31,add_source,0.280832
31,advect,0.372160
31,add_source,0.281600
31,advect,0.371808
32,decay,1.469824
32,clear_sources,0.449472
32,toRGBA,0.369216
32,splat,0.018752
32,add_source,0.281440
32,add_source,0.282688
32,project_div,0.375008
32,project_grad,0.571744
32,advect,0.281120
32,advect,0.280928
32,project_div,0.373888
32,project_grad,0.576992
32,add_source,0.283040
32,advect,0.372224
32,add_source,0.281472
32,advect,0.372288
32,add_source,0.282272
32,advect,0.372096
33,decay,1.472896
33,clear_sources,0.451200
33,toRGBA,0.368800
33,splat,0.019264
33,add_source,0.280576
33,add_source,0.284128
33,project_div,0.374688
33,project_grad,0.569216
33,advect,0.281632
33,advect,0.281440
33,project_div,0.372896
33,project_grad,0.579360
33,add_source,0.281376
33,advect,0.372064
33,add_source,0.280224
33,advect,0.372032
33,add_source,0.281728
33,advect,0.371968
34,decay,1.475104
34,clear_sources,0.451264
34,toRGBA,0.368704
34,splat,0.019328
34,add_source,0.283840
34,add_source,0.283232
34,project_div,0.375232
34,project_grad,0.577120
34,advect,0.281568
34,advect,0.281504
34,project_div,0.372832
34,project_grad,0.577600
34,add_source,0.281824
34,advect,0.371776
34,add_source,0.280864
34,advect,0.371584
34,add_source,0.281504
34,advect,0.371968
35,decay,1.469792
35,clear_sources,0.449568
35,toRGBA,0.368192
35,splat,0.023072
35,add_source,0.282816
35,add_source,0.283168
35,project_div,0.375680
35,project_grad,0.574656
35,advect,0.281504
35,advect,0.281120
35,project_div,0.373696
35,project_grad,0.579776
35,add_source,0.280768
35,advect,0.371392
35,add_source,0.282560
35,advect,0.372192
35,add_source,0.280000
35,advect,0.371968
36,decay,1.472192
36,clear_sources,0.450496
36,toRGBA,0.369376
36,splat,0.021600
36,add_source,0.281728
36,add_source,0.283200
36,project_div,0.374880
36,project_grad,0.574368
36,advect,0.281280
36,advect,0.281184
36,project_div,0.373376
36,project_grad,0.578048
36,add_source,0.282720
36,advect,0.372320
36,add_source,0.280128
36,advect,0.372160
36,add_source,0.281504
36,advect,0.372064
37,decay,1.473248
37,clear_sources,0.451392
37,toRGBA,0.369472
37,splat,0.027104
37,add_source,0.283232
37,add_source,0.286080
37,project_div,0.375072
37,project_grad,0.573408
37,advect,0.281600
37,advect,0.281408
37,project_div,0.373312
37,project_grad,0.575648
37,add_source,0.283968
37,advect,0.371968
37,add_source,0.280960
37,advect,0.371776
37,add_source,0.282752
37,advect,0.371936
38,decay,1.474880
38,clear_sources,0.451488
38,toRGBA,0.368832
38,splat,0.020352
38,add_source,0.283008
38,add_source,0.279808
38,project_div,0.375040
38,project_grad,0.577472
38,advect,0.281920
38,advect,0.281120
38,project_div,0.373568
38,project_grad,0.579584
38,add_source,0.282240
38,advect,0.371584
38,add_source,0.281248
38,advect,0.372000
38,add_source,0.282592
38,advect,0.371936
39,decay,1.478304
39,clear_sources,0.450400
39,toRGBA,0.368480
39,splat,0.019648
39,add_source,0.282976
39,add_source,0.282560
39,project_div,0.375808
39,project_grad,0.574368
39,advect,0.281152
39,advect,0.281312
39,project_div,0.373632
39,project_grad,0.581728
39,add_source,0.281760
39,advect,0.371744
39,add_source,0.282432
39,advect,0.372000
39,add_source,0.281376
39,advect,0.371872
40,decay,1.476896
40,clear_sources,0.450688
40,toRGBA,0.368864
40,splat,0.019136
40,add_source,0.282624
40,add_source,0.283424
40,project_div,0.375104
40,project_grad,0.575936
40,advect,0.281440
40,advect,0.281376
40,project_div,0.373184
40,project_grad,0.572992
40,add_source,0.281344
40,advect,0.372320
40,add_source,0.280256
40,advect,0.372192
40,add_source,0.282080
40,advect,0.372032
41,decay,1.472384
41,clear_sources,0.449632
41,toRGBA,0.369216
41,splat,0.020160
41,add_source,0.281472
41,add_source,0.282368
41,project_div,0.374816
41,project_grad,0.580960
41,advect,0.281600
41,advect,0.281632
41,project_div,0.373376
41,project_grad,0.579744
41,add_source,0.280480
41,advect,0.371840
41,add_source,0.282112
41,advect,0.371840
41,add_source,0.281792
41,advect,0.371840
42,decay,1.469728
42,clear_sources,0.449120
42,toRGBA,0.368480
42,splat,0.017888
42,add_source,0.280576
42,add_source,0.282848
42,project_div,0.375104
42,project_grad,0.574976
42,advect,0.281664
42,advect,0.281440
42,project_div,0.373536
42,project_grad,0.574400
42,add_source,0.282336
42,advect,0.371776
42,add_source,0.283104
42,advect,0.371392
42,add_source,0.280448
42,advect,0.372320
43,decay,1.476736
43,clear_sources,0.449472
43,toRGBA,0.368096
43,splat,0.018496
43,add_source,0.280384
43,add_source,0.282848
43,project_div,0.373824
43,project_grad,0.574368
43,advect,0.281984
43,advect,0.281504
43,project_div,0.372864
43,project_grad,0.577984
43,add_source,0.282624
43,advect,0.371680
43,add_source,0.282144
43,advect,0.372448
43,add_source,0.283264
43,advect,0.372064
44,decay,1.479136
44,clear_sources,0.449632
44,toRGBA,0.368864
44,add_source,0.293152
44,add_source,0.280896
44,project_div,0.374176
44,project_grad,0.575456
44,advect,0.281568
44,advect,0.281344
44,project_div,0.372960
44,project_grad,0.577728
44,add_source,0.281088
44,advect,0.372608
44,add_source,0.280064
44,advect,0.372352
44,add_source,0.280960
44,advect,0.372160
45,decay,1.473408
45,clear_sources,0.449056
45,toRGBA,0.368512
45,add_source,0.298048
45,add_source,0.284576
45,project_div,0.375872
45,project_grad,0.579872
45,advect,0.281632
45,advect,0.281472
45,project_div,0.373120
45,project_grad,0.582400
45,add_source,0.281856
45,advect,0.372256
45,add_source,0.281248
45,advect,0.372160
45,add_source,0.280832
45,advect,0.372160
46,decay,1.474944
46,clear_sources,0.449920
46,toRGBA,0.368800
46,add_source,0.296896
46,add_source,0.282752
46,project_div,0.374752
46,project_grad,0.574688
46,advect,0.281984
46,advect,0.281472
46,project_div,0.373824
46,project_grad,0.584192
46,add_source,0.280736
46,advect,0.372288
46,add_source,0.280704
46,advect,0.371872
46,add_source,0.282240
46,advect,0.372032
47,decay,1.475232
47,clear_sources,0.449440
47,toRGBA,0.368352
47,add_source,0.292992
47,add_source,0.284672
47,project_div,0.375200
47,project_grad,0.575680
47,advect,0.281440
47,advect,0.281504
47,project_div,0.372832
47,project_grad,0.577856
47,add_source,0.280832
47,advect,0.371776
47,add_source,0.281728
47,advect,0.371744
47,add_source,0.283072
47,advect,0.372320
48,decay,1.475040
48,clear_sources,0.448928
48,toRGBA,0.368512
48,add_source,0.294496
48,add_source,0.285344
48,project_div,0.375360
48,project_grad,0.572416
48,advect,0.281536
48,advect,0.281248
48,project_div,0.372672
48,project_grad,0.573760
48,add_source,0.282688
48,advect,0.371744
48,add_source,0.281728
48,advect,0.372192
48,add_source,0.281952
48,advect,0.372064
49,decay,1.474496
49,clear_sources,0.449056
49,toRGBA,0.368288
49,add_source,0.293280
49,add_source,0.282720
49,project_div,0.375584
49,project_grad,0.576992
49,advect,0.281568
49,advect,0.281248
49,project_div,0.373248
49,project_grad,0.579776
49,add_source,0.281664
49,advect,0.372096
49,add_source,0.281920
49,advect,0.372352
49,add_source,0.280896
49,advect,0.372160
50,decay,1.474080
50,clear_sources,0.450144
50,toRGBA,0.368576
50,add_source,0.296672
50,add_source,0.281824
50,project_div,0.375552
50,project_grad,0.576768
50,advect,0.281632
50,advect,0.281280
50,project_div,0.372992
50,project_grad,0.576480
50,add_source,0.281600
50,advect,0.372448
50,add_source,0.281472
50,advect,0.372256
50,add_source,0.280576
50,advect,0.372672
51,decay,1.473056
51,clear_sources,0.449504
51,toRGBA,0.368768
51,add_source,0.295168
51,add_source,0.283328
51,project_div,0.374496
51,project_grad,0.575840
51,advect,0.281664
51,advect,0.281568
51,project_div,0.373472
51,project_grad,0.575232
51,add_source,0.280960
51,advect,0.371744
51,add_source,0.282432
51,advect,0.371648
51,add_source,0.281120
51,advect,0.371968
52,decay,1.475840
52,clear_sources,0.449536
52,toRGBA,0.369184
52,add_source,0.294464
52,add_source,0.281696
52,project_div,0.374176
52,project_grad,0.572448
52,advect,0.281184
52,advect,0.281152
52,project_div,0.373440
52,project_grad,0.575520
52,add_source,0.280416
52,advect,0.371680
52,add_source,0.280416
52,advect,0.372320
52,add_source,0.281664
52,advect,0.372256
53,decay,1.476896
53,clear_sources,0.450496
53,toRGBA,0.371104
53,add_source,0.296288
53,add_source,0.281568
53,project_div,0.375168
53,project_grad,0.579744
53,advect,0.281056
53,advect,0.281216
53,project_div,0.375040
53,project_grad,0.577760
53,add_source,0.282656
53,advect,0.371904
53,add_source,0.280416
53,advect,0.371616
53,add_source,0.281216
53,advect,0.371520
54,decay,1.461728
54,clear_sources,0.449472
54,toRGBA,0.369088
54,add_source,0.300960
54,add_source,0.283392
54,project_div,0.374624
54,project_grad,0.574304
54,advect,0.281568
54,advect,0.281504
54,project_div,0.373216
54,project_grad,0.579616
54,add_source,0.282240
54,advect,0.372288
54,add_source,0.280896
54,advect,0.372128
54,add_source,0.281856
54,advect,0.372512
55,decay,1.476416
55,clear_sources,0.449728
55,toRGBA,0.369120
55,add_source,0.293632
55,add_source,0.281760
55,project_div,0.375712
55,project_grad,0.577568
55,advect,0.281792
55,advect,0.281568
55,project_div,0.373216
55,project_grad,0.577664
55,add_source,0.281760
55,advect,0.372480
55,add_source,0.280832
55,advect,0.371936
55,add_source,0.282176
55,advect,0.372256
56,decay,1.475168
56,clear_sources,0.449952
56,toRGBA,0.368416
56,add_source,0.297824
56,add_source,0.284896
56,project_div,0.374656
56,project_grad,0.570048
56,advect,0.281792
56,advect,0.281728
56,project_div,0.373760
56,project_grad,0.577376
56,add_source,0.281984
56,advect,0.371648
56,add_source,0.279040
56,advect,0.371776
56,add_source,0.279104
56,advect,0.372160
57,decay,1.475040
57,clear_sources,0.452704
57,toRGBA,0.368640
57,add_source,0.293056
57,add_source,0.283392
57,project_div,0.374464
57,project_grad,0.576096
57,advect,0.281280
57,advect,0.281024
57,project_div,0.373600
57,project_grad,0.578272
57,add_source,0.281568
57,advect,0.371584
57,add_source,0.282048
57,advect,0.372128
57,add_source,0.281056
57,advect,0.372224
58,decay,1.474304
58,clear_sources,0.449632
58,toRGBA,0.368672
58,add_source,0.294976
58,add_source,0.280800
58,project_div,0.374368
58,project_grad,0.574112
58,advect,0.281376
58,advect,0.281344
58,project_div,0.373184
58,project_grad,0.577344
58,add_source,0.281472
58,advect,0.372320
58,add_source,0.281888
58,advect,0.372320
58,add_source,0.280352
58,advect,0.372320
59,decay,1.475328
59,clear_sources,0.449216
59,toRGBA,0.368320
59,add_source,0.294496
59,add_source,0.283872
59,project_div,0.375328
59,project_grad,0.577600
59,advect,0.281504
59,advect,0.281568
59,project_div,0.374240
59,project_grad,0.576192
59,add_source,0.281760
59,advect,0.372384
59,add_source,0.279968
59,advect,0.372224
59,add_source,0.281888
59,advect,0.372224
60,decay,1.475968
60,clear_sources,0.449504
60,toRGBA,0.368448
60,add_source,0.294176
60,add_source,0.282752
60,project_div,0.375264
60,project_grad,0.578560
60,advect,0.281408
60,advect,0.281376
60,project_div,0.373440
60,project_grad,0.574688
60,add_source,0.281152
60,advect,0.371648
60,add_source,0.281120
60,advect,0.371808
60,add_source,0.282720
60,advect,0.372064
61,decay,1.478048
61,clear_sources,0.449344
61,toRGBA,0.368096
61,add_source,0.298176
61,add_source,0.281952
61,project_div,0.374304
61,project_grad,0.575680
61,advect,0.281312
61,advect,0.281088
61,project_div,0.373600
61,project_grad,0.575200
61,add_source,0.281920
61,advect,0.371904
61,add_source,0.281248
61,advect,0.372512
61,add_source,0.280000
61,advect,0.371968
62,decay,1.477312
62,clear_sources,0.449536
62,toRGBA,0.368352
62,add_source,0.294048
62,add_source,0.281184
62,project_div,0.375392
62,project_grad,0.578144
62,advect,0.281440
62,advect,0.281312
62,project_div,0.372704
62,project_grad,0.579392
62,add_source,0.281056
62,advect,0.371776
62,add_source,0.281184
62,advect,0.372352
62,add_source,0.280256
62,advect,0.372224
63,decay,1.472160
63,clear_sources,0.450080
63,toRGBA,0.368512
63,add_source,0.291072
63,add_source,0.280928
63,project_div,0.374848
63,project_grad,0.578560
63,advect,0.281216
63,advect,0.281248
63,project_div,0.373728
63,project_grad,0.577088
63,add_source,0.282720
63,advect,0.372224
63,add_source,0.280384
63,advect,0.372352
63,add_source,0.281664
63,advect,0.372128
64,decay,1.475232
64,clear_sources,0.450496
64,toRGBA,0.369152
64,add_source,0.294144
64,add_source,0.285248
64,project_div,0.374944
64,project_grad,0.573504
64,advect,0.281344
64,advect,0.281536
64,project_div,0.374880
64,project_grad,0.577120
64,add_source,0.283040
64,advect,0.371936
64,add_source,0.281664
64,advect,0.372096
64,add_source,0.282208
64,advect,0.372128
65,decay,1.476864
65,clear_sources,0.449056
65,toRGBA,0.368480
65,add_source,0.295392
65,add_source,0.283584
65,project_div,0.374400
65,project_grad,0.577152
65,advect,0.281504
65,advect,0.281376
65,project_div,0.372832
65,project_grad,0.578464
65,add_source,0.281696
65,advect,0.371680
65,add_source,0.279872
65,advect,0.371840
65,add_source,0.281344
65,advect,0.372352
66,decay,1.476640
66,clear_sources,0.448768
66,toRGBA,0.368416
66,add_source,0.300448
66,add_source,0.284384
66,project_div,0.376768
66,project_grad,0.574112
66,advect,0.282144
66,advect,0.282432
66,project_div,0.373312
66,project_grad,0.581984
66,add_source,0.281632
66,advect,0.371648
66,add_source,0.280576
66,advect,0.372544
66,add_source,0.279904
66,advect,0.372160
67,decay,1.473792
67,clear_sources,0.450528
67,toRGBA,0.368256
67,add_source,0.296096
67,add_source,0.281952
67,project_div,0.374464
67,project_grad,0.577888
67,advect,0.281792
67,advect,0.281536
67,project_div,0.373504
67,project_grad,0.583296
67,add_source,0.283040
67,advect,0.372384
67,add_source,0.281728
67,advect,0.372256
67,add_source,0.279808
67,advect,0.372192
68,decay,1.474848
68,clear_sources,0.449824
68,toRGBA,0.368512
68,add_source,0.296608
68,add_source,0.282752
68,project_div,0.375008
68,project_grad,0.571808
68,advect,0.281632
68,advect,0.281536
68,project_div,0.373568
68,project_grad,0.577696
68,add_source,0.281728
68,advect,0.372384
68,add_source,0.280608
68,advect,0.372160
68,add_source,0.280928
68,advect,0.372192
69,decay,1.478272
69,clear_sources,0.449024
69,toRGBA,0.368192
69,add_source,0.294336
69,add_source,0.282080
69,project_div,0.375232
69,project_grad,0.576448
69,advect,0.281504
69,advect,0.281312
69,project_div,0.372800
69,project_grad,0.580480
69,add_source,0.280832
69,advect,0.371744
69,add_source,0.279360
69,advect,0.371616
69,add_source,0.279776
69,advect,0.372256
70,decay,1.474016
70,clear_sources,0.449280
70,toRGBA,0.368288
70,add_source,0.294720
70,add_source,0.284000
70,project_div,0.375520
70,project_grad,0.578528
70,advect,0.281440
70,advect,0.282016
70,project_div,0.373888
70,project_grad,0.579200
70,add_source,0.280800
70,advect,0.371712
70,add_source,0.279488
70,advect,0.372224
70,add_source,0.281856
70,advect,0.372352
71,decay,1.475872
71,clear_sources,0.449536
71,toRGBA,0.367968
71,add_source,0.299200
71,add_source,0.283264
71,project_div,0.374304
71,project_grad,0.577920
71,advect,0.281888
71,advect,0.281664
71,project_div,0.373376
71,project_grad,0.583136
71,add_source,0.281984
71,advect,0.372576
71,add_source,0.281120
71,advect,0.372224
71,add_source,0.281568
71,advect,0.372320
72,decay,1.478400
72,clear_sources,0.449984
72,toRGBA,0.368512
72,add_source,0.294240
72,add_source,0.283232
72,project_div,0.375200
72,project_grad,0.573632
72,advect,0.281536
72,advect,0.281344
72,project_div,0.373376
72,project_grad,0.579008
72,add_source,0.282304
72,advect,0.372352
72,add_source,0.282368
72,advect,0.372224
72,add_source,0.279872
72,advect,0.372416
73,decay,1.482080
73,clear_sources,0.449952
73,toRGBA,0.368704
73,add_source,0.295200
73,add_source,0.283616
73,project_div,0.373632
73,project_grad,0.575232
73,advect,0.281824
73,advect,0.281728
73,project_div,0.373984
