frame,kernel,time_ms
0,add_source,0.057248
0,add_source,0.025312
0,project_div,0.027328
0,project_grad,0.040096
0,advect,0.024256
0,advect,0.022592
0,project_div,0.029696
0,project_grad,0.039488
0,add_source,0.022720
0,advect,0.029056
0,add_source,0.020992
0,advect,0.029216
0,add_source,0.022080
0,advect,0.029312
1,decay,0.095456
1,clear_sources,0.033792
1,toRGBA,0.039232
1,add_source,0.035168
1,add_source,0.022144
1,project_div,0.027840
1,project_grad,0.040384
1,advect,0.024032
1,advect,0.023776
1,project_div,0.028544
1,project_grad,0.040352
1,add_source,0.021664
1,advect,0.029248
1,add_source,0.021408
1,advect,0.029056
1,add_source,0.020352
1,advect,0.029344
2,decay,0.094048
2,clear_sources,0.033184
2,toRGBA,0.029984
2,add_source,0.032928
2,add_source,0.024576
2,project_div,0.027008
2,project_grad,0.039776
2,advect,0.024576
2,advect,0.024032
2,project_div,0.027616
2,project_grad,0.039808
2,add_source,0.022336
2,advect,0.028864
2,add_source,0.021248
2,advect,0.029184
2,add_source,0.022048
2,advect,0.029568
3,decay,0.095104
3,clear_sources,0.032608
3,toRGBA,0.030592
3,add_source,0.031808
3,add_source,0.022912
3,project_div,0.027456
3,project_grad,0.039232
3,advect,0.024992
3,advect,0.023040
3,project_div,0.027616
3,project_grad,0.039744
3,add_source,0.022848
3,advect,0.029152
3,add_source,0.021280
3,advect,0.029344
3,add_source,0.021184
3,advect,0.029344
4,decay,0.095840
4,clear_sources,0.035040
4,toRGBA,0.030400
4,add_source,0.032864
4,add_source,0.024160
4,project_div,0.027072
4,project_grad,0.039136
4,advect,0.023584
4,advect,0.022624
4,project_div,0.028384
4,project_grad,0.040672
4,add_source,0.022752
4,advect,0.029088
4,add_source,0.020480
4,advect,0.029056
4,add_source,0.021152
4,advect,0.029216
5,decay,0.094656
5,clear_sources,0.032256
5,toRGBA,0.030784
5,add_source,0.031424
5,add_source,0.022464
5,project_div,0.027136
5,project_grad,0.041472
5,advect,0.024064
5,advect,0.022656
5,project_div,0.028640
5,project_grad,0.039360
5,add_source,0.022560
5,advect,0.029088
5,add_source,0.020000
5,advect,0.028992
5,add_source,0.020128
5,advect,0.029440
6,decay,0.093696
6,clear_sources,0.032480
6,toRGBA,0.029376
6,add_source,0.030304
6,add_source,0.022592
6,project_div,0.027296
6,project_grad,0.039296
6,advect,0.023840
6,advect,0.024800
6,project_div,0.027360
6,project_grad,0.040000
6,add_source,0.023008
6,advect,0.029216
6,add_source,0.021312
6,advect,0.029120
6,add_source,0.021024
6,advect,0.029536
7,decay,0.095136
7,clear_sources,0.032608
7,toRGBA,0.029440
7,add_source,0.034688
7,add_source,0.022720
7,project_div,0.027360
7,project_grad,0.039264
7,advect,0.024096
7,advect,0.023072
7,project_div,0.029184
7,project_grad,0.040064
7,add_source,0.023520
7,advect,0.029152
7,add_source,0.021216
7,advect,0.029184
7,add_source,0.021472
7,advect,0.029280
8,decay,0.094816
8,clear_sources,0.034048
8,toRGBA,0.030272
8,add_source,0.033280
8,add_source,0.022784
8,project_div,0.027264
8,project_grad,0.039616
8,advect,0.024032
8,advect,0.023392
8,project_div,0.028416
8,project_grad,0.039232
8,add_source,0.022752
8,advect,0.029216
8,add_source,0.021984
8,advect,0.029088
8,add_source,0.021408
8,advect,0.029376
9,decay,0.092224
9,clear_sources,0.033280
9,toRGBA,0.029504
9,add_source,0.035680
9,add_source,0.022592
9,project_div,0.026944
9,project_grad,0.040128
9,advect,0.023872
9,advect,0.023424
9,project_div,0.027936
9,project_grad,0.040448
9,add_source,0.022624
9,advect,0.029056
9,add_source,0.020544
9,advect,0.029248
9,add_source,0.021536
9,advect,0.029376
10,decay,0.093824
10,clear_sources,0.033056
10,toRGBA,0.030784
10,add_source,0.037472
10,add_source,0.023968
10,project_div,0.027008
10,project_grad,0.038720
10,advect,0.024800
10,advect,0.023712
10,project_div,0.028416
10,project_grad,0.040160
10,add_source,0.023008
10,advect,0.029152
10,add_source,0.021440
10,advect,0.029184
10,add_source,0.021472
10,advect,0.029408
11,decay,0.093632
11,clear_sources,0.032960
11,toRGBA,0.030144
11,add_source,0.035520
11,add_source,0.023392
11,project_div,0.027040
11,project_grad,0.039520
11,advect,0.024640
11,advect,0.023712
11,project_div,0.027872
11,project_grad,0.039488
11,add_source,0.022976
11,advect,0.029120
11,add_source,0.021472
11,advect,0.029152
11,add_source,0.021760
11,advect,0.029248
12,decay,0.095744
12,clear_sources,0.033216
12,toRGBA,0.030688
12,add_source,0.033952
12,add_source,0.022880
12,project_div,0.027648
12,project_grad,0.040224
12,advect,0.024896
12,advect,0.023136
12,project_div,0.027296
12,project_grad,0.038208
12,add_source,0.022176
12,advect,0.029024
12,add_source,0.021088
12,advect,0.029120
12,add_source,0.021152
12,advect,0.029376
13,decay,0.094272
13,clear_sources,0.033472
13,toRGBA,0.030528
13,add_source,0.033920
13,add_source,0.022656
13,project_div,0.027520
13,project_grad,0.039680
13,advect,0.024288
13,advect,0.023968
13,project_div,0.028864
13,project_grad,0.040544
13,add_source,0.022208
13,advect,0.029312
13,add_source,0.020928
13,advect,0.029504
13,add_source,0.021088
13,advect,0.029248
14,decay,0.093824
14,clear_sources,0.033312
14,toRGBA,0.030560
14,add_source,0.034816
14,add_source,0.023136
14,project_div,0.027648
14,project_grad,0.039840
14,advect,0.024800
14,advect,0.023520
14,project_div,0.028672
14,project_grad,0.040992
14,add_source,0.023264
14,advect,0.029120
14,add_source,0.021408
14,advect,0.029088
14,add_source,0.021632
14,advect,0.029088
15,decay,0.095200
15,clear_sources,0.033696
15,toRGBA,0.030368
15,add_source,0.031712
15,add_source,0.022976
15,project_div,0.027424
15,project_grad,0.039744
15,advect,0.024416
15,advect,0.023488
15,project_div,0.028896
15,project_grad,0.040352
15,add_source,0.022336
15,advect,0.028960
15,add_source,0.022112
15,advect,0.029216
15,add_source,0.021472
15,advect,0.029376
16,decay,0.093920
16,clear_sources,0.033312
16,toRGBA,0.030592
16,add_source,0.034272
16,add_source,0.023680
16,project_div,0.027680
16,project_grad,0.040992
16,advect,0.024608
16,advect,0.023296
16,project_div,0.028736
16,project_grad,0.041152
16,add_source,0.023520
16,advect,0.028960
16,add_source,0.021248
16,advect,0.029152
16,add_source,0.021728
16,advect,0.029408
17,decay,0.094016
17,clear_sources,0.033408
17,toRGBA,0.030592
17,add_source,0.034720
17,add_source,0.022976
17,project_div,0.027200
17,project_grad,0.039264
17,advect,0.024256
17,advect,0.023712
17,project_div,0.028608
17,project_grad,0.039584
17,add_source,0.022720
17,advect,0.029120
17,add_source,0.021184
17,advect,0.029344
17,add_source,0.021120
17,advect,0.029440
18,decay,0.094272
18,clear_sources,0.033344
18,toRGBA,0.030720
18,add_source,0.032032
18,add_source,0.023904
18,project_div,0.026880
18,project_grad,0.039488
18,advect,0.024448
18,advect,0.023648
18,project_div,0.028544
18,project_grad,0.040288
18,add_source,0.028320
18,advect,0.028928
18,add_source,0.021440
18,advect,0.029248
18,add_source,0.021696
18,advect,0.029056
19,decay,0.094912
19,clear_sources,0.032992
19,toRGBA,0.030816
19,add_source,0.035552
19,add_source,0.023616
19,project_div,0.027424
19,project_grad,0.040480
19,advect,0.025280
19,advect,0.023712
19,project_div,0.028672
19,project_grad,0.040064
19,add_source,0.023712
19,advect,0.028992
19,add_source,0.021184
19,advect,0.029216
19,add_source,0.021952
19,advect,0.029216
20,decay,0.096288
20,clear_sources,0.033312
20,toRGBA,0.031008
20,add_source,0.035808
20,add_source,0.023200
20,project_div,0.027104
20,project_grad,0.040128
20,advect,0.024672
20,advect,0.024032
20,project_div,0.028672
20,project_grad,0.039648
20,add_source,0.023296
20,advect,0.029056
20,add_source,0.021536
20,advect,0.029120
20,add_source,0.021312
20,advect,0.029280
21,decay,0.095200
21,clear_sources,0.033376
21,toRGBA,0.030624
21,add_source,0.034240
21,add_source,0.023136
21,project_div,0.027328
21,project_grad,0.040096
21,advect,0.024096
21,advect,0.024416
21,project_div,0.029248
21,project_grad,0.041472
21,add_source,0.022976
21,advect,0.028960
21,add_source,0.021056
21,advect,0.029088
21,add_source,0.021248
21,advect,0.029472
22,decay,0.093728
22,clear_sources,0.033856
22,toRGBA,0.030784
22,add_source,0.036672
22,add_source,0.023744
22,project_div,0.027424
22,project_grad,0.039648
22,advect,0.025152
22,advect,0.024320
22,project_div,0.028544
22,project_grad,0.040672
22,add_source,0.023520
22,advect,0.029088
22,add_source,0.021984
22,advect,0.029056
22,add_source,0.022208
22,advect,0.029600
23,decay,0.094944
23,clear_sources,0.033696
23,toRGBA,0.030592
23,add_source,0.037696
23,add_source,0.023328
23,project_div,0.026944
23,project_grad,0.039616
23,advect,0.025056
23,advect,0.024128
23,project_div,0.028416
23,project_grad,0.039872
23,add_source,0.023168
23,advect,0.029024
23,add_source,0.021696
23,advect,0.029312
23,add_source,0.022016
23,advect,0.029312
24,decay,0.093696
24,clear_sources,0.034400
24,toRGBA,0.030848
24,add_source,0.037152
24,add_source,0.023488
24,project_div,0.027008
24,project_grad,0.040096
24,advect,0.025632
24,advect,0.023808
24,project_div,0.028992
24,project_grad,0.041024
24,add_source,0.023456
24,advect,0.029344
24,add_source,0.021728
24,advect,0.029504
24,add_source,0.021856
24,advect,0.029312
25,decay,0.095904
25,clear_sources,0.033888
25,toRGBA,0.031200
25,add_source,0.037920
25,add_source,0.024096
25,project_div,0.026976
25,project_grad,0.039488
25,advect,0.024256
25,advect,0.024448
25,project_div,0.028960
25,project_grad,0.040096
25,add_source,0.022656
25,advect,0.028992
25,add_source,0.021376
25,advect,0.029248
25,add_source,0.023776
25,advect,0.029504
26,decay,0.097056
26,clear_sources,0.036608
26,toRGBA,0.033664
26,add_source,0.038432
26,add_source,0.023488
26,project_div,0.027360
26,project_grad,0.039424
26,advect,0.025248
26,advect,0.024448
26,project_div,0.028544
26,project_grad,0.039296
26,add_source,0.023328
26,advect,0.029120
26,add_source,0.022080
26,advect,0.029216
26,add_source,0.022080
26,advect,0.028928
27,decay,0.096096
27,clear_sources,0.036096
27,toRGBA,0.031200
27,add_source,0.036640
27,add_source,0.023392
27,project_div,0.027584
27,project_grad,0.038944
27,advect,0.024800
27,advect,0.024768
27,project_div,0.030048
27,project_grad,0.039040
27,add_source,0.024096
27,advect,0.028768
27,add_source,0.021952
27,advect,0.028672
27,add_source,0.022112
27,advect,0.028896
28,decay,0.094208
28,clear_sources,0.033440
28,toRGBA,0.030272
28,add_source,0.036192
28,add_source,0.023520
28,project_div,0.027008
28,project_grad,0.040672
28,advect,0.025024
28,advect,0.022976
28,project_div,0.028448
28,project_grad,0.039776
28,add_source,0.023360
28,advect,0.028864
28,add_source,0.021888
28,advect,0.028864
28,add_source,0.024032
28,advect,0.028768
29,decay,0.100288
29,clear_sources,0.036352
29,toRGBA,0.032512
29,add_source,0.037792
29,add_source,0.023360
29,project_div,0.026656
29,project_grad,0.038464
29,advect,0.024448
29,advect,0.024672
29,project_div,0.029408
29,project_grad,0.040256
29,add_source,0.022880
29,advect,0.028736
29,add_source,0.021568
29,advect,0.028832
29,add_source,0.021568
29,advect,0.029088
30,decay,0.093280
30,clear_sources,0.033600
30,toRGBA,0.030912
30,add_source,0.039104
30,add_source,0.024576
30,project_div,0.026848
30,project_grad,0.039360
30,advect,0.024992
30,advect,0.023968
30,project_div,0.030176
30,project_grad,0.038432
30,add_source,0.023008
30,advect,0.028608
30,add_source,0.022368
30,advect,0.028928
30,add_source,0.022656
30,advect,0.028960
31,decay,0.095360
31,clear_sources,0.034304
31,toRGBA,0.032000
31,add_source,0.038880
31,add_source,0.023904
31,project_div,0.026816
31,project_grad,0.038592
31,advect,0.025952
31,advect,0.024832
31,project_div,0.028864
31,project_grad,0.039424
31,add_source,0.024000
31,advect,0.028704
31,add_source,0.022816
31,advect,0.028768
31,add_source,0.022432
31,advect,0.029312
32,decay,0.096256
32,clear_sources,0.034336
32,toRGBA,0.031488
32,add_source,0.039648
32,add_source,0.024960
32,project_div,0.026976
32,project_grad,0.039872
32,advect,0.025504
32,advect,0.024352
32,project_div,0.030528
32,project_grad,0.039520
32,add_source,0.024448
32,advect,0.028960
32,add_source,0.022048
32,advect,0.028864
32,add_source,0.022112
32,advect,0.028768
33,decay,0.096256
33,clear_sources,0.034240
33,toRGBA,0.031840
33,add_source,0.039968
33,add_source,0.024384
33,project_div,0.027264
33,project_grad,0.039552
33,advect,0.025056
33,advect,0.024448
33,project_div,0.029984
33,project_grad,0.039296
33,add_source,0.026496
33,advect,0.028640
33,add_source,0.024416
33,advect,0.028960
33,add_source,0.024768
33,advect,0.028928
34,decay,0.093568
34,clear_sources,0.034720
34,toRGBA,0.031520
34,add_source,0.041344
34,add_source,0.024896
34,project_div,0.026976
34,project_grad,0.037920
34,advect,0.025632
34,advect,0.024864
34,project_div,0.029024
34,project_grad,0.039584
34,add_source,0.024224
34,advect,0.028800
34,add_source,0.022464
34,advect,0.028992
34,add_source,0.022400
34,advect,0.028896
35,decay,0.095104
35,clear_sources,0.034720
35,toRGBA,0.031808
35,add_source,0.040672
35,add_source,0.024576
35,project_div,0.026880
35,project_grad,0.039488
35,advect,0.025056
35,advect,0.024640
35,project_div,0.029312
35,project_grad,0.040128
35,add_source,0.025024
35,advect,0.028608
35,add_source,0.022368
35,advect,0.028832
35,add_source,0.022592
35,advect,0.029056
36,decay,0.093920
36,clear_sources,0.034848
36,toRGBA,0.031744
36,add_source,0.058144
36,add_source,0.033056
36,project_div,0.027072
36,project_grad,0.038080
36,advect,0.026048
36,advect,0.024320
36,project_div,0.029568
36,project_grad,0.040160
36,add_source,0.025056
36,advect,0.028928
36,add_source,0.022976
36,advect,0.028992
36,add_source,0.023264
36,advect,0.028896
37,decay,0.095008
37,clear_sources,0.035072
37,toRGBA,0.032000
37,add_source,0.052864
37,add_source,0.025344
37,project_div,0.026784
37,project_grad,0.038528
37,advect,0.024896
37,advect,0.024736
37,project_div,0.029664
37,project_grad,0.040416
37,add_source,0.023168
37,advect,0.028672
37,add_source,0.021824
37,advect,0.029024
37,add_source,0.022560
37,advect,0.028864
38,decay,0.093056
38,clear_sources,0.034400
38,toRGBA,0.032512
38,add_source,0.033600
38,add_source,0.023840
38,project_div,0.026912
38,project_grad,0.039296
38,advect,0.025760
38,advect,0.024576
38,project_div,0.029984
38,project_grad,0.038432
38,add_source,0.023744
38,advect,0.028640
38,add_source,0.022336
38,advect,0.029024
38,add_source,0.022304
38,advect,0.028864
39,decay,0.093440
39,clear_sources,0.034528
39,toRGBA,0.031712
39,add_source,0.033568
39,add_source,0.024480
39,project_div,0.027104
39,project_grad,0.037984
39,advect,0.025024
39,advect,0.024832
39,project_div,0.028608
39,project_grad,0.038944
39,add_source,0.023680
39,advect,0.028896
39,add_source,0.022752
39,advect,0.028672
39,add_source,0.022656
39,advect,0.029056
40,decay,0.094144
40,clear_sources,0.034240
40,toRGBA,0.030752
40,add_source,0.040800
40,add_source,0.024896
40,project_div,0.026848
40,project_grad,0.038912
40,advect,0.025568
40,advect,0.024160
40,project_div,0.030208
40,project_grad,0.039936
40,add_source,0.024992
40,advect,0.028704
40,add_source,0.022368
40,advect,0.029056
40,add_source,0.022560
40,advect,0.029024
41,decay,0.095776
41,clear_sources,0.034880
41,toRGBA,0.032192
41,add_source,0.057216
41,add_source,0.024864
41,project_div,0.026880
41,project_grad,0.037792
41,advect,0.025024
41,advect,0.025312
41,project_div,0.030464
41,project_grad,0.040000
41,add_source,0.024160
41,advect,0.028576
41,add_source,0.022528
41,advect,0.028608
41,add_source,0.022560
41,advect,0.029440
42,decay,0.094688
42,clear_sources,0.034528
42,toRGBA,0.031776
42,add_source,0.040544
42,add_source,0.024704
42,project_div,0.026592
42,project_grad,0.039200
42,advect,0.025920
42,advect,0.024832
42,project_div,0.031232
42,project_grad,0.038720
42,add_source,0.024768
42,advect,0.028960
42,add_source,0.022560
42,advect,0.028800
42,add_source,0.022336
42,advect,0.028800
43,decay,0.095648
43,clear_sources,0.034816
43,toRGBA,0.031808
43,add_source,0.040288
43,add_source,0.024608
43,project_div,0.026912
43,project_grad,0.038560
43,advect,0.026656
43,advect,0.025152
43,project_div,0.029248
43,project_grad,0.039200
43,add_source,0.028608
43,advect,0.028928
43,add_source,0.023584
43,advect,0.029184
43,add_source,0.023648
43,advect,0.028960
44,decay,0.095104
44,clear_sources,0.035520
44,toRGBA,0.032544
44,add_source,0.043488
44,add_source,0.026368
44,project_div,0.027360
44,project_grad,0.038496
44,advect,0.026144
44,advect,0.025184
44,project_div,0.030880
44,project_grad,0.040448
44,add_source,0.024832
44,advect,0.029024
44,add_source,0.022912
44,advect,0.028928
44,add_source,0.023776
44,advect,0.028928
45,decay,0.095584
45,clear_sources,0.035104
45,toRGBA,0.032128
45,add_source,0.064160
45,add_source,0.026368
45,project_div,0.027200
45,project_grad,0.040032
45,advect,0.025792
45,advect,0.025792
45,project_div,0.030752
45,project_grad,0.039808
45,add_source,0.024448
45,advect,0.028704
45,add_source,0.022752
45,advect,0.028768
45,add_source,0.022464
45,advect,0.029024
46,decay,0.094336
46,clear_sources,0.035136
46,toRGBA,0.032128
46,add_source,0.043744
46,add_source,0.025440
46,project_div,0.027008
46,project_grad,0.038560
46,advect,0.026208
46,advect,0.025152
46,project_div,0.030464
46,project_grad,0.039968
46,add_source,0.025280
46,advect,0.028832
46,add_source,0.023872
46,advect,0.028928
46,add_source,0.023808
46,advect,0.028960
47,decay,0.096672
47,clear_sources,0.034848
47,toRGBA,0.032320
47,add_source,0.045600
47,add_source,0.025824
47,project_div,0.026848
47,project_grad,0.038368
47,advect,0.027296
47,advect,0.025984
47,project_div,0.030368
47,project_grad,0.038240
47,add_source,0.025760
47,advect,0.028768
47,add_source,0.023360
47,advect,0.028928
47,add_source,0.023232
47,advect,0.029088
48,decay,0.095808
48,clear_sources,0.035488
48,toRGBA,0.037664
48,add_source,0.043264
48,add_source,0.025792
48,project_div,0.026976
48,project_grad,0.038240
48,advect,0.026752
48,advect,0.025696
48,project_div,0.030848
48,project_grad,0.039584
48,add_source,0.024960
48,advect,0.028864
48,add_source,0.023456
48,advect,0.028864
48,add_source,0.023712
48,advect,0.028896
49,decay,0.095488
49,clear_sources,0.035296
49,toRGBA,0.032352
49,add_source,0.059584
49,add_source,0.026368
49,project_div,0.027072
49,project_grad,0.039584
49,advect,0.025824
49,advect,0.026208
49,project_div,0.031616
49,project_grad,0.039776
49,add_source,0.025024
49,advect,0.028768
49,add_source,0.023584
49,advect,0.028992
49,add_source,0.023168
49,advect,0.029024
50,decay,0.094496
50,clear_sources,0.036128
50,toRGBA,0.033440
50,add_source,0.045504
50,add_source,0.025856
50,project_div,0.027328
50,project_grad,0.038048
50,advect,0.027296
50,advect,0.025888
50,project_div,0.031296
50,project_grad,0.039040
50,add_source,0.025728
50,advect,0.028736
50,add_source,0.024288
50,advect,0.028864
50,add_source,0.023712
50,advect,0.028928
51,decay,0.094816
51,clear_sources,0.040352
51,toRGBA,0.033408
51,add_source,0.045216
51,add_source,0.026784
51,project_div,0.027104
51,project_grad,0.038784
51,advect,0.027264
51,advect,0.026240
51,project_div,0.030624
51,project_grad,0.038848
51,add_source,0.025216
51,advect,0.028832
51,add_source,0.023936
51,advect,0.028992
51,add_source,0.024096
51,advect,0.029120
52,decay,0.098144
52,clear_sources,0.036160
52,toRGBA,0.033824
52,add_source,0.045184
52,add_source,0.026080
52,project_div,0.027232
52,project_grad,0.040064
52,advect,0.028160
52,advect,0.026144
52,project_div,0.031712
52,project_grad,0.038656
52,add_source,0.026048
52,advect,0.028928
52,add_source,0.024736
52,advect,0.028896
52,add_source,0.024672
52,advect,0.028768
53,decay,0.096992
53,clear_sources,0.036768
53,toRGBA,0.033952
53,add_source,0.047808
53,add_source,0.026688
53,project_div,0.027200
53,project_grad,0.039008
53,advect,0.026976
53,advect,0.027008
53,project_div,0.031584
53,project_grad,0.046912
53,add_source,0.025568
53,advect,0.028896
53,add_source,0.023808
53,advect,0.028960
53,add_source,0.023936
53,advect,0.028992
54,decay,0.095104
54,clear_sources,0.036768
54,toRGBA,0.033376
54,add_source,0.053504
54,add_source,0.031200
54,project_div,0.026944
54,project_grad,0.038304
54,advect,0.027968
54,advect,0.026400
54,project_div,0.031840
54,project_grad,0.040000
54,add_source,0.026080
54,advect,0.028672
54,add_source,0.024768
54,advect,0.028736
54,add_source,0.025728
54,advect,0.028896
55,decay,0.097344
55,clear_sources,0.037056
55,toRGBA,0.033600
55,add_source,0.047296
55,add_source,0.030656
55,project_div,0.027840
55,project_grad,0.039936
55,advect,0.027520
55,advect,0.026688
55,project_div,0.030912
55,project_grad,0.038848
55,add_source,0.026208
55,advect,0.028768
55,add_source,0.025216
55,advect,0.029216
55,add_source,0.024544
55,advect,0.028896
56,decay,0.096896
56,clear_sources,0.036448
56,toRGBA,0.034272
56,add_source,0.052352
56,add_source,0.027840
56,project_div,0.027328
56,project_grad,0.038656
56,advect,0.027488
56,advect,0.026240
56,project_div,0.031904
56,project_grad,0.040640
56,add_source,0.025952
56,advect,0.028768
56,add_source,0.024672
56,advect,0.028832
56,add_source,0.024864
56,advect,0.029088
57,decay,0.096672
57,clear_sources,0.036736
57,toRGBA,0.034176
57,add_source,0.048704
57,add_source,0.026464
57,project_div,0.027264
57,project_grad,0.039328
57,advect,0.026976
57,advect,0.026752
57,project_div,0.032096
57,project_grad,0.039616
57,add_source,0.025248
57,advect,0.028832
57,add_source,0.023840
57,advect,0.028800
57,add_source,0.023520
57,advect,0.028960
58,decay,0.096768
58,clear_sources,0.036864
58,toRGBA,0.040960
58,add_source,0.047904
58,add_source,0.027136
58,project_div,0.026752
58,project_grad,0.039136
58,advect,0.027616
58,advect,0.027200
58,project_div,0.032576
58,project_grad,0.039968
58,add_source,0.026016
58,advect,0.028800
58,add_source,0.024512
58,advect,0.028864
58,add_source,0.024640
58,advect,0.028992
59,decay,0.096256
59,clear_sources,0.036864
59,toRGBA,0.033888
59,add_source,0.048512
59,add_source,0.026752
59,project_div,0.026624
59,project_grad,0.038528
59,advect,0.027296
59,advect,0.026496
59,project_div,0.030944
59,project_grad,0.039424
59,add_source,0.026176
59,advect,0.028768
59,add_source,0.024800
59,advect,0.028960
59,add_source,0.024544
59,advect,0.028992
60,decay,0.097280
60,clear_sources,0.036864
60,toRGBA,0.033856
60,add_source,0.047872
60,add_source,0.026496
60,project_div,0.026848
60,project_grad,0.038656
60,advect,0.036864
60,advect,0.026240
60,project_div,0.033888
60,project_grad,0.039200
60,add_source,0.026112
60,advect,0.028736
60,add_source,0.025152
60,advect,0.028896
60,add_source,0.024704
60,advect,0.028864
61,decay,0.096288
61,clear_sources,0.035648
61,toRGBA,0.033504
61,add_source,0.048288
61,add_source,0.026336
61,project_div,0.027264
61,project_grad,0.039232
61,advect,0.026816
61,advect,0.026560
61,project_div,0.031168
61,project_grad,0.040448
61,add_source,0.025504
61,advect,0.028992
61,add_source,0.023168
61,advect,0.028960
61,add_source,0.024256
61,advect,0.029056
62,decay,0.097664
62,clear_sources,0.036768
62,toRGBA,0.036864
62,add_source,0.048256
62,add_source,0.027360
62,project_div,0.027488
62,project_grad,0.039520
62,advect,0.027744
62,advect,0.026528
62,project_div,0.031360
62,project_grad,0.040064
62,add_source,0.025664
62,advect,0.028896
62,add_source,0.025024
62,advect,0.028832
62,add_source,0.024512
62,advect,0.029088
63,decay,0.097312
63,clear_sources,0.036512
63,toRGBA,0.033760
63,add_source,0.048352
63,add_source,0.027072
63,project_div,0.027232
63,project_grad,0.038208
63,advect,0.027200
63,advect,0.026400
63,project_div,0.030656
63,project_grad,0.038656
63,add_source,0.026304
63,advect,0.028768
63,add_source,0.024800
63,advect,0.029024
63,add_source,0.025056
63,advect,0.030048
64,decay,0.096128
64,clear_sources,0.035872
64,toRGBA,0.033952
64,add_source,0.047520
64,add_source,0.026752
64,project_div,0.027520
64,project_grad,0.039072
64,advect,0.027648
64,advect,0.026048
64,project_div,0.031712
64,project_grad,0.038656
64,add_source,0.025920
64,advect,0.028704
64,add_source,0.024512
64,advect,0.028768
64,add_source,0.024704
64,advect,0.029056
65,decay,0.098208
65,clear_sources,0.037312
65,toRGBA,0.033440
65,add_source,0.046272
65,add_source,0.025440
65,project_div,0.026592
65,project_grad,0.039200
65,advect,0.026400
65,advect,0.026336
65,project_div,0.031808
65,project_grad,0.038848
65,add_source,0.024416
65,advect,0.028928
65,add_source,0.024224
65,advect,0.028832
65,add_source,0.023392
65,advect,0.028992
66,decay,0.094976
66,clear_sources,0.036384
66,toRGBA,0.033408
66,add_source,0.047968
66,add_source,0.027104
66,project_div,0.027712
66,project_grad,0.039008
66,advect,0.027232
66,advect,0.026432
66,project_div,0.032000
66,project_grad,0.039488
66,add_source,0.026560
66,advect,0.028928
66,add_source,0.025024
66,advect,0.028928
66,add_source,0.024544
66,advect,0.029088
67,decay,0.095296
67,clear_sources,0.036704
67,toRGBA,0.033440
67,add_source,0.047872
67,add_source,0.027392
67,project_div,0.026944
67,project_grad,0.038368
67,advect,0.027968
67,advect,0.026944
67,project_div,0.030720
67,project_grad,0.038752
67,add_source,0.026208
67,advect,0.028800
67,add_source,0.025184
67,advect,0.028736
67,add_source,0.024480
67,advect,0.028992
68,decay,0.096640
68,clear_sources,0.037312
68,toRGBA,0.033760
68,add_source,0.048224
68,add_source,0.027008
68,project_div,0.027104
68,project_grad,0.038528
68,advect,0.027424
68,advect,0.025952
68,project_div,0.032256
68,project_grad,0.038976
68,add_source,0.026656
68,advect,0.029056
68,add_source,0.024960
68,advect,0.028800
68,add_source,0.025216
68,advect,0.029088
69,decay,0.096864
69,clear_sources,0.036672
69,toRGBA,0.042944
69,add_source,0.048128
69,add_source,0.027136
69,project_div,0.038624
69,project_grad,0.038944
69,advect,0.027008
69,advect,0.026496
69,project_div,0.031744
69,project_grad,0.039232
69,add_source,0.025536
69,advect,0.028704
69,add_source,0.023872
69,advect,0.028928
69,add_source,0.023616
69,advect,0.028960
70,decay,0.094720
70,clear_sources,0.036768
70,toRGBA,0.033632
70,add_source,0.048480
70,add_source,0.026336
70,project_div,0.026816
70,project_grad,0.039744
70,advect,0.027456
70,advect,0.026912
70,project_div,0.031616
70,project_grad,0.039936
70,add_source,0.025664
70,advect,0.028672
70,add_source,0.024928
70,advect,0.028800
70,add_source,0.024640
70,advect,0.028704
71,decay,0.096672
71,clear_sources,0.036448
71,toRGBA,0.033344
71,add_source,0.048448
71,add_source,0.026752
71,project_div,0.027232
71,project_grad,0.040768
71,advect,0.027488
71,advect,0.037312
71,project_div,0.037536
71,project_grad,0.038976
71,add_source,0.029440
71,advect,0.028896
71,add_source,0.024992
71,advect,0.028928
71,add_source,0.024832
71,advect,0.029120
72,decay,0.105280
72,clear_sources,0.042560
72,toRGBA,0.039936
72,add_source,0.045728
72,add_source,0.026752
72,project_div,0.027200
72,project_grad,0.039360
72,advect,0.027680
72,advect,0.025920
72,project_div,0.031744
72,project_grad,0.039520
72,add_source,0.026272
72,advect,0.028640
72,add_source,0.024992
72,advect,0.028896
72,add_source,0.024736
72,advect,0.029120
73,decay,0.097312
73,clear_sources,0.036768
73,toRGBA,0.033856
73,add_source,0.048768
73,add_source,0.027136
73,project_div,0.027328
73,project_grad,0.040096
73,advect,0.026688
73,advect,0.026720
73,project_div,0.031456
73,project_grad,0.039840
73,add_source,0.025280
73,advect,0.028928
73,add_source,0.024192
73,advect,0.028832
73,add_source,0.024096
73,advect,0.028960
74,decay,0.096928
74,clear_sources,0.043136
74,toRGBA,0.034624
74,add_source,0.047776
74,add_source,0.027104
74,project_div,0.026656
74,project_grad,0.040064
74,advect,0.028192
74,advect,0.026336
74,project_div,0.031488
74,project_grad,0.039456
74,add_source,0.026496
74,advect,0.028800
74,add_source,0.024416
74,advect,0.028864
74,add_source,0.024704
